,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
24,2009-10,CHI,23.0,39.0,28.0,5.0,5.0,1.0,0.0,0.0,9.0,1.0,0.0,11.5,85.0,11.5,85.0,17.22,33.0,19.0,27.0,12.0,bollada01,23.0,512.0,449.0,53.3,-7.8,392.0,326.0,54.6,-7.5,9.6,90.9,100.0,53.3,46.7,1
25,2010-11,CHI,24.0,61.0,34.0,11.0,11.0,4.0,0.0,1.0,14.0,8.0,0.0,14.7,179.0,14.7,179.0,17.39,41.0,35.0,55.0,22.0,bollada01,24.0,690.0,739.0,48.3,-7.0,539.0,547.0,49.6,-6.0,9.9,92.9,102.0,33.5,66.5,1
26,2011-12,CHI,25.0,76.0,47.0,0.0,9.0,7.0,3.0,2.0,13.0,5.0,0.0,15.1,211.0,15.1,211.0,16.30,58.0,38.0,53.0,25.0,bollada01,25.0,840.0,863.0,49.3,-6.3,616.0,638.0,49.1,-5.7,9.5,89.8,99.3,31.8,68.2,1
27,2012-13,CHI,26.0,35.0,22.0,-7.0,6.0,1.0,0.0,1.0,4.0,2.0,1.0,15.2,75.0,15.2,75.0,16.20,43.0,18.0,21.0,16.0,bollada01,26.0,345.0,432.0,44.4,-11.0,254.0,318.0,44.4,-13.0,8.6,89.2,97.8,49.0,51.0,1
28,2013-14,TOR,27.0,23.0,24.0,-1.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,24.2,55.0,24.2,55.0,14.28,38.0,13.0,10.0,12.0,bollada01,27.0,246.0,302.0,44.9,1.6,175.0,226.0,43.6,2.1,8.5,91.3,99.8,38.5,61.5,1
29,2014-15,FLA,28.0,53.0,48.0,4.0,5.0,0.0,1.0,0.0,12.0,5.0,0.0,7.9,128.0,7.9,128.0,16.21,89.0,21.0,26.0,10.0,bollada01,28.0,598.0,622.0,49.0,-3.5,465.0,486.0,48.9,-3.0,9.2,92.0,101.0,43.2,56.8,1
30,2015-16,FLA,29.0,25.0,16.0,-2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.8,52.0,3.8,52.0,14.06,36.0,9.0,5.0,12.0,bollada01,29.0,207.0,263.0,44.0,-5.8,163.0,186.0,46.7,-2.9,6.7,93.3,100.0,43.1,56.9,1
32,2007-08,FLA,23.0,73.0,26.0,13.0,21.0,1.0,0.0,6.0,17.0,1.0,0.0,9.6,371.0,9.6,371.0,16.10,113.0,29.0,30.0,26.0,boothda01,23.0,964.0,895.0,51.9,2.9,742.0,723.0,50.6,2.4,9.2,93.0,102.0,53.1,46.9,1
33,2008-09,FLA,24.0,72.0,38.0,10.0,20.0,11.0,0.0,5.0,23.0,5.0,1.0,12.6,403.0,12.6,403.0,17.05,91.0,20.0,35.0,28.0,boothda01,24.0,998.0,932.0,51.7,5.5,746.0,733.0,50.4,4.9,9.7,92.2,101.0,49.0,51.0,1
34,2009-10,FLA,25.0,28.0,23.0,-3.0,8.0,0.0,0.0,1.0,3.0,5.0,0.0,8.4,162.0,8.4,162.0,18.08,50.0,10.0,11.0,12.0,boothda01,25.0,418.0,403.0,50.9,5.1,308.0,312.0,49.7,3.3,7.2,92.8,100.0,47.5,52.5,1
35,2010-11,FLA,26.0,82.0,26.0,-31.0,15.0,8.0,0.0,3.0,15.0,2.0,0.0,8.2,486.0,8.2,486.0,18.54,129.0,25.0,28.0,24.0,boothda01,26.0,1340.0,1255.0,51.6,2.7,993.0,963.0,50.8,2.1,7.0,89.0,95.9,49.8,50.2,1
36,2011-12,TOT,27.0,62.0,34.0,-5.0,13.0,3.0,0.0,1.0,9.0,5.0,0.0,10.1,262.0,10.1,262.0,14.56,81.0,13.0,20.0,25.0,boothda01,27.0,884.0,658.0,57.3,6.3,651.0,513.0,55.9,6.2,6.3,91.2,97.5,58.9,41.1,1
39,2012-13,VAN,28.0,12.0,4.0,-3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.7,43.0,3.7,43.0,12.45,24.0,1.0,2.0,0.0,boothda01,28.0,138.0,89.0,60.8,6.9,95.0,66.0,59.0,5.4,5.4,87.5,92.9,47.1,52.9,1
40,2013-14,VAN,29.0,66.0,18.0,1.0,9.0,0.0,0.0,0.0,9.0,1.0,0.0,7.7,228.0,7.7,228.0,13.28,121.0,17.0,23.0,16.0,boothda01,29.0,831.0,770.0,51.9,-0.1,598.0,568.0,51.3,-0.9,6.6,93.6,100.0,45.4,54.6,1
41,2014-15,TOR,30.0,59.0,25.0,-8.0,7.0,0.0,0.0,2.0,5.0,0.0,1.0,6.5,181.0,6.5,181.0,11.56,87.0,8.0,27.0,12.0,boothda01,30.0,510.0,577.0,46.9,1.0,380.0,437.0,46.5,1.1,5.2,92.3,97.5,43.5,56.5,1
42,2012-13,COL,26.0,46.0,70.0,-7.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.3,40.0,8.3,40.0,6.13,116.0,3.0,4.0,2.0,bordepa02,26.0,217.0,261.0,45.4,-4.8,156.0,198.0,44.1,-7.3,6.8,90.4,97.2,61.1,38.9,1
43,2013-14,COL,27.0,82.0,115.0,-1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,16.2,64.0,16.2,64.0,6.53,178.0,14.0,8.0,13.0,bordepa02,27.0,366.0,504.0,42.1,-7.7,275.0,373.0,42.4,-7.2,7.0,94.6,101.0,57.2,42.8,1
45,2007-08,CAR,22.0,11.0,4.0,-3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,13.0,20.0,13.0,15.17,17.0,12.0,3.0,4.0,borerca01,22.0,147.0,115.0,56.1,-4.3,111.0,88.0,55.8,-3.0,7.4,86.6,94.0,63.4,36.6,1
48,2007-08,WSH,22.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.42,4.0,1.0,0.0,0.0,bourqch01,22.0,35.0,26.0,57.4,16.4,22.0,18.0,55.0,13.6,0.0,100.0,100.0,68.8,31.3,1
49,2008-09,WSH,23.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,19.0,9.1,19.0,9.46,8.0,2.0,2.0,5.0,bourqch01,23.0,65.0,46.0,58.6,4.3,53.0,31.0,63.1,9.1,5.9,90.9,96.8,67.7,32.3,1
50,2009-10,TOT,24.0,21.0,10.0,-6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,37.0,0.0,37.0,9.35,25.0,5.0,4.0,3.0,bourqch01,24.0,140.0,165.0,45.9,-6.6,108.0,121.0,47.2,-7.7,3.9,90.1,94.1,62.7,37.3,1
53,2012-13,BOS,27.0,18.0,6.0,-6.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4.2,44.0,4.2,44.0,12.05,25.0,7.0,6.0,4.0,bourqch01,27.0,160.0,146.0,52.3,-5.5,119.0,109.0,52.2,-5.6,2.2,89.0,91.3,53.8,46.2,1
55,2007-08,CGY,21.0,48.0,6.0,-11.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,15.2,79.0,15.2,79.0,9.49,39.0,14.0,20.0,11.0,boyddu01,21.0,350.0,360.0,49.3,-6.1,266.0,303.0,46.7,-6.0,7.5,89.0,96.5,56.1,43.9,1
56,2008-09,CGY,22.0,71.0,10.0,-11.0,9.0,1.0,1.0,3.0,8.0,2.0,1.0,14.9,145.0,14.9,145.0,12.52,43.0,29.0,23.0,18.0,boyddu01,22.0,660.0,612.0,51.9,-6.0,464.0,503.0,48.0,-8.2,7.9,90.2,98.0,55.8,44.2,1
57,2009-10,TOT,23.0,78.0,19.0,6.0,11.0,0.0,0.0,3.0,10.0,2.0,1.0,9.8,171.0,9.8,171.0,12.14,80.0,42.0,37.0,26.0,boyddu01,23.0,754.0,747.0,50.2,-3.5,548.0,556.0,49.6,-3.2,6.4,94.9,101.0,52.0,48.0,1
60,2010-11,MTL,24.0,10.0,2.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,19.0,12.5,19.0,9.50,12.0,6.0,0.0,2.0,boyddu01,24.0,70.0,95.0,42.4,-14.0,48.0,69.0,41.0,-15.0,3.0,87.0,90.1,55.6,44.4,1
65,2010-11,TOR,26.0,79.0,33.0,-4.0,7.0,0.0,1.0,1.0,7.0,4.0,1.0,13.3,111.0,13.3,111.0,11.39,104.0,58.0,23.0,20.0,brentti01,26.0,551.0,764.0,41.9,-8.4,391.0,553.0,41.4,-8.7,7.5,93.2,100.0,41.1,58.9,1
66,2011-12,CAR,27.0,79.0,27.0,-8.0,8.0,3.0,1.0,3.0,8.0,4.0,0.0,16.9,120.0,16.9,120.0,10.53,64.0,33.0,19.0,13.0,brentti01,27.0,519.0,698.0,42.6,-7.2,380.0,519.0,42.3,-7.8,9.1,91.5,100.0,49.2,50.8,1
67,2012-13,CAR,28.0,30.0,8.0,-3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,0.0,44.0,9.48,31.0,15.0,3.0,3.0,brentti01,28.0,220.0,180.0,55.0,2.7,160.0,135.0,54.2,2.2,3.4,92.1,95.6,49.7,50.3,1
70,2008-09,CHI,23.0,69.0,50.0,7.0,5.0,4.0,1.0,0.0,12.0,4.0,0.0,7.9,209.0,7.9,209.0,15.05,125.0,19.0,16.0,12.0,brouwtr01,23.0,758.0,587.0,56.4,-0.4,593.0,453.0,56.7,0.5,7.0,93.6,100.0,69.7,30.3,1
71,2009-10,CHI,24.0,78.0,66.0,9.0,14.0,7.0,1.0,7.0,12.0,6.0,0.0,19.0,201.0,19.0,201.0,16.22,189.0,46.0,37.0,20.0,brouwtr01,24.0,955.0,776.0,55.2,-4.9,701.0,559.0,55.6,-5.8,8.8,91.3,100.0,53.4,46.6,1
72,2010-11,CHI,25.0,79.0,38.0,-2.0,10.0,7.0,0.0,5.0,13.0,6.0,0.0,13.9,220.0,13.9,220.0,15.06,262.0,36.0,24.0,20.0,brouwtr01,25.0,965.0,771.0,55.6,1.6,694.0,564.0,55.2,0.7,7.5,90.1,97.6,63.4,36.6,1
73,2011-12,WSH,26.0,82.0,61.0,-15.0,15.0,3.0,0.0,5.0,12.0,2.0,1.0,13.5,248.0,13.5,248.0,17.11,247.0,60.0,39.0,22.0,brouwtr01,26.0,986.0,1068.0,48.0,-1.1,709.0,768.0,48.0,-1.5,8.3,89.6,97.9,46.5,53.5,1
74,2012-13,WSH,27.0,47.0,28.0,-5.0,11.0,7.0,1.0,5.0,5.0,9.0,0.0,17.1,187.0,17.1,187.0,18.32,108.0,23.0,24.0,22.0,brouwtr01,27.0,539.0,598.0,47.4,-2.8,399.0,442.0,47.4,-2.4,7.3,92.4,99.7,43.8,56.2,1
75,2013-14,WSH,28.0,82.0,92.0,-6.0,13.0,12.0,0.0,3.0,9.0,9.0,0.0,15.5,315.0,15.5,315.0,18.51,210.0,39.0,34.0,22.0,brouwtr01,28.0,943.0,1006.0,48.4,0.5,702.0,758.0,48.1,0.4,7.6,93.1,100.0,48.7,51.3,1
76,2014-15,WSH,29.0,82.0,53.0,11.0,11.0,8.0,2.0,3.0,16.0,6.0,0.0,14.5,269.0,14.5,269.0,17.31,206.0,39.0,44.0,41.0,brouwtr01,29.0,930.0,900.0,50.8,-0.8,665.0,652.0,50.5,-1.5,9.7,92.4,102.0,56.1,43.9,1
77,2015-16,STL,30.0,82.0,62.0,2.0,11.0,7.0,0.0,4.0,18.0,3.0,0.0,12.7,244.0,12.7,244.0,16.00,200.0,52.0,40.0,26.0,brouwtr01,30.0,1005.0,1058.0,48.7,-4.2,758.0,768.0,49.7,-3.3,8.2,92.7,100.0,40.0,60.0,1
78,2016-17,CGY,31.0,26.0,16.0,-6.0,4.0,0.0,1.0,1.0,3.0,2.0,0.0,12.5,63.0,12.5,63.0,17.22,59.0,21.0,9.0,9.0,brouwtr01,31.0,273.0,332.0,45.1,-6.2,198.0,254.0,43.8,-7.0,8.8,89.5,98.4,52.7,47.3,1
79,2007-08,VAN,22.0,19.0,55.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,17.0,11.1,17.0,6.19,44.0,1.0,1.0,1.0,brownmi02,22.0,63.0,120.0,34.4,-10.0,53.0,91.0,36.8,-9.6,5.4,94.0,99.4,38.6,61.4,1
80,2008-09,TOT,23.0,48.0,145.0,-7.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.5,76.0,4.5,76.0,8.08,85.0,12.0,9.0,1.0,brownmi02,23.0,216.0,280.0,43.5,-10.0,176.0,200.0,46.8,-8.0,3.9,90.8,94.7,57.0,43.0,1
83,2009-10,ANA,24.0,75.0,106.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,7.3,133.0,7.3,133.0,8.21,124.0,17.0,9.0,10.0,brownmi02,24.0,413.0,556.0,42.6,-6.2,330.0,445.0,42.6,-6.2,6.7,94.8,101.0,60.3,39.7,1
84,2010-11,TOR,25.0,50.0,69.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,5.1,97.0,5.1,97.0,10.06,105.0,27.0,11.0,15.0,brownmi02,25.0,299.0,438.0,40.6,-9.5,222.0,307.0,42.0,-7.1,9.5,93.5,103.0,43.0,57.0,1
85,2011-12,TOR,26.0,50.0,74.0,-8.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.6,103.0,3.6,103.0,9.17,120.0,24.0,10.0,9.0,brownmi02,26.0,352.0,396.0,47.1,-3.2,260.0,280.0,48.1,-1.4,3.9,91.7,95.6,41.0,59.0,1
86,2012-13,TOT,27.0,39.0,123.0,-7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6,48.0,5.6,48.0,7.31,87.0,13.0,6.0,7.0,brownmi02,27.0,176.0,271.0,39.4,-8.7,127.0,197.0,39.2,-8.4,4.9,92.0,96.8,53.0,47.0,1
89,2013-14,TOT,28.0,56.0,94.0,-9.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.4,77.0,4.4,77.0,7.09,146.0,15.0,8.0,4.0,brownmi02,28.0,294.0,339.0,46.4,-7.6,220.0,234.0,48.5,-6.6,6.7,88.3,95.0,52.9,47.1,1
92,2014-15,SJS,29.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,8.12,42.0,7.0,1.0,0.0,brownmi02,29.0,73.0,89.0,45.1,-5.8,50.0,53.0,48.5,-4.1,3.3,97.1,100.0,45.5,54.5,1
93,2015-16,TOT,30.0,58.0,90.0,-5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.9,89.0,3.9,89.0,7.48,176.0,25.0,9.0,12.0,brownmi02,30.0,346.0,441.0,44.0,-6.2,258.0,304.0,45.9,-5.3,5.1,93.1,98.2,46.1,53.9,1
97,2009-10,NYR,23.0,5.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,4.0,33.3,4.0,6.21,4.0,0.0,0.0,0.0,byersda01,23.0,25.0,24.0,51.0,3.4,18.0,20.0,47.4,-2.2,8.3,100.0,108.0,53.3,46.7,1
98,2011-12,CBJ,25.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.05,4.0,4.0,2.0,0.0,byersda01,25.0,41.0,49.0,45.6,-3.6,32.0,38.0,45.7,-3.4,4.3,95.7,100.0,48.4,51.6,1
100,2007-08,NYR,22.0,52.0,31.0,7.0,7.0,0.0,1.0,1.0,5.0,0.0,0.0,8.7,139.0,8.7,139.0,12.22,139.0,25.0,18.0,12.0,callary01,22.0,471.0,456.0,50.8,-4.9,387.0,355.0,52.2,-3.7,7.3,94.2,101.0,56.6,43.4,1
101,2008-09,NYR,23.0,81.0,45.0,7.0,19.0,2.0,1.0,1.0,16.0,2.0,0.0,9.3,389.0,9.3,389.0,17.04,265.0,32.0,53.0,9.0,callary01,23.0,1169.0,1028.0,53.2,-0.6,886.0,785.0,53.0,-0.7,6.6,94.0,100.0,61.1,38.9,1
102,2009-10,NYR,24.0,77.0,48.0,-12.0,10.0,9.0,0.0,3.0,6.0,11.0,1.0,9.3,368.0,9.3,368.0,19.24,285.0,81.0,52.0,14.0,callary01,24.0,951.0,974.0,49.4,-1.5,701.0,696.0,50.2,0.0,6.3,92.0,98.4,43.9,56.1,1
103,2010-11,NYR,25.0,60.0,46.0,-7.0,13.0,10.0,0.0,5.0,18.0,5.0,2.0,12.8,299.0,12.8,299.0,19.54,224.0,77.0,42.0,12.0,callary01,25.0,772.0,823.0,48.4,-2.6,582.0,597.0,49.4,-3.0,9.7,88.1,97.8,46.6,53.4,1
104,2011-12,NYR,26.0,76.0,61.0,-8.0,15.0,13.0,1.0,9.0,19.0,4.0,2.0,12.3,391.0,12.3,391.0,21.02,271.0,88.0,51.0,16.0,callary01,26.0,1015.0,1132.0,47.3,-3.5,775.0,800.0,49.2,-3.9,7.5,90.7,98.2,48.6,51.4,1
105,2012-13,NYR,27.0,45.0,12.0,9.0,8.0,6.0,2.0,4.0,12.0,2.0,1.0,11.1,245.0,11.1,245.0,21.31,154.0,66.0,23.0,18.0,callary01,27.0,728.0,693.0,51.2,-1.9,543.0,482.0,53.0,-1.6,8.1,92.8,100.0,52.3,47.7,1
106,2013-14,TOT,28.0,65.0,24.0,1.0,9.0,7.0,1.0,3.0,14.0,5.0,0.0,10.4,304.0,10.4,304.0,18.39,189.0,60.0,34.0,20.0,callary01,28.0,959.0,950.0,50.2,-3.3,713.0,694.0,50.7,-3.3,8.0,92.8,100.0,59.0,41.0,1
109,2014-15,TBL,29.0,77.0,41.0,9.0,14.0,10.0,0.0,4.0,24.0,6.0,0.0,12.6,304.0,12.6,304.0,17.44,181.0,48.0,43.0,24.0,callary01,29.0,1076.0,957.0,52.9,0.2,778.0,704.0,52.5,-0.8,9.6,91.4,101.0,58.9,41.1,1
110,2015-16,TBL,30.0,73.0,45.0,-5.0,8.0,2.0,0.0,1.0,16.0,2.0,0.0,6.4,284.0,6.4,284.0,17.14,164.0,71.0,34.0,23.0,callary01,30.0,893.0,877.0,50.5,-1.8,669.0,646.0,50.9,-0.5,8.1,91.0,99.1,53.8,46.2,1
111,2016-17,TBL,31.0,15.0,21.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,38.0,10.0,38.0,14.29,39.0,11.0,6.0,8.0,callary01,31.0,158.0,180.0,46.7,-2.4,125.0,136.0,47.9,-1.6,5.4,95.8,101.0,42.4,57.6,1
114,2007-08,NYI,23.0,46.0,16.0,-1.0,1.0,2.0,1.0,0.0,5.0,9.0,0.0,5.9,130.0,5.9,130.0,19.09,51.0,47.0,19.0,21.0,campoch01,23.0,586.0,547.0,51.7,0.2,435.0,412.0,51.4,-0.7,8.5,92.0,100.0,44.3,55.7,1
115,2008-09,TOT,24.0,76.0,55.0,-16.0,8.0,2.0,1.0,4.0,9.0,9.0,1.0,12.1,184.0,12.1,184.0,19.32,81.0,86.0,42.0,29.0,campoch01,24.0,1040.0,1190.0,46.6,-2.9,762.0,881.0,46.4,-4.0,7.3,90.4,97.8,50.7,49.3,1
118,2009-10,OTT,25.0,67.0,16.0,-3.0,3.0,1.0,0.0,1.0,12.0,2.0,0.0,5.6,148.0,5.6,148.0,17.51,98.0,78.0,18.0,26.0,campoch01,25.0,872.0,780.0,52.8,-0.4,649.0,569.0,53.3,-1.3,7.5,90.5,98.0,57.8,42.2,1
119,2010-11,TOT,26.0,77.0,36.0,0.0,3.0,1.0,0.0,1.0,16.0,1.0,0.0,4.8,184.0,4.8,184.0,19.08,99.0,91.0,19.0,32.0,campoch01,26.0,1159.0,1070.0,52.0,1.2,875.0,806.0,52.1,2.2,7.8,91.1,98.9,52.3,47.7,1
122,2011-12,MTL,27.0,43.0,8.0,-3.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,4.7,86.0,4.7,86.0,17.12,43.0,59.0,12.0,31.0,campoch01,27.0,532.0,624.0,46.0,-1.0,375.0,469.0,44.4,-0.4,8.0,91.9,99.8,49.0,51.0,1
123,2008-09,CAR,23.0,5.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,15.44,6.0,5.0,0.0,0.0,carsobr01,23.0,42.0,51.0,45.2,-3.2,32.0,39.0,45.1,-6.5,0.0,92.6,92.6,45.8,54.2,1
124,2009-10,CAR,24.0,54.0,12.0,5.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,4.8,108.0,4.8,108.0,17.22,77.0,89.0,6.0,16.0,carsobr01,24.0,735.0,819.0,47.3,0.5,534.0,607.0,46.8,0.5,9.6,92.8,102.0,53.8,46.2,1
125,2010-11,TOT,25.0,19.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,11.27,19.0,11.0,1.0,2.0,carsobr01,25.0,179.0,158.0,53.1,5.8,135.0,104.0,56.5,9.0,14.3,89.4,103.0,49.4,50.6,1
129,2012-13,CGY,27.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,13.0,10.56,4.0,12.0,0.0,3.0,carsobr01,27.0,91.0,103.0,46.9,4.4,72.0,72.0,50.0,6.9,5.8,91.8,97.6,63.6,36.4,1
